Factura electrónica;;;;;;;;;;;;;;;;;;;;;;;;
Generado a las 08:21hs del 1/28/2026;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;
ptovta;factura;cae;fechafc;caja;cajanom;fecha;cliente;bimp;iva;importe;efectivo;merpag;tarjetas;otros;noche;hora;ticket;orden;ndoc;tdoc;id;estado;tipo;tcom
15;1392;86041241947874;2026-01-25;03;CAJA 2;2026-01-25;A Consumidor Final;12396,69;2603,31;15000;0;0;15000;0;SA24/01/2026;03:29;11732;11732;0;99;NEwyczRPQ29LRGN0L01nWEFnVTRqNlNpMmw4RGlQOTRST01wNGFBNkExOD0=;aprobado;Barras;Factura B
17;605;86041241957487;2026-01-25;09;CAJA 4;2026-01-25;A Consumidor Final;5165,29;1084,71;6250;0;0;6250;0;SA24/01/2026;03:30;11733;11733;0;99;RWJVZ3U2ZmwvL3hlN3FlN21sTzZQYVNpMmw4RGlQOTRST01wNGFBNkExOD0=;aprobado;Barras;Factura B
3;0;0;;03;CAJA 2;2026-01-25;A Consumidor Final;8264,46;1735,54;10000;10000;0;0;0;SA24/01/2026;03:31;11734;11734;0;99;aVFwc1JnUk9pemR4VkN5T0RJUkdHYVNpMmw4RGlQOTRST01wNGFBNkExOD0=;sin enviar;Barras;0
18;603;86041241967689;2026-01-25;10;CAJA 5;2026-01-25;A Consumidor Final;8264,46;1735,54;10000;10000;0;0;0;SA24/01/2026;03:31;11735;11735;0;99;MjY0cjBqc293VVVHcHNLSTdMdW5tcVNpMmw4RGlQOTRST01wNGFBNkExOD0=;aprobado;Barras;Factura B
5;0;0;;05;CAJA 1.2;2026-01-25;A Consumidor Final;16528,93;3471,07;20000;20000;0;0;0;SA24/01/2026;03:31;11736;11736;0;99;ZE41bkJVTUdNYmZxR1dteVRNOFNnS1NpMmw4RGlQOTRST01wNGFBNkExOD0=;sin enviar;Barras;0
18;604;86041241975101;2026-01-25;10;CAJA 5;2026-01-25;A Consumidor Final;8264,46;1735,54;10000;10000;0;0;0;SA24/01/2026;03:31;11737;11737;0;99;NGFKZnp0dkNGeXgwMDdLNDAwODZQS1NpMmw4RGlQOTRST01wNGFBNkExOD0=;aprobado;Barras;Factura B
17;606;86041241980251;2026-01-25;09;CAJA 4;2026-01-25;A Consumidor Final;6198,35;1301,65;7500;0;0;7500;0;SA24/01/2026;03:32;11738;11738;0;99;dXZZenF2b05tVGYrUnFsRVYxaDRJNlNpMmw4RGlQOTRST01wNGFBNkExOD0=;aprobado;Barras;Factura B
3;0;0;;03;CAJA 2;2026-01-25;A Consumidor Final;9917,35;2082,65;12000;12000;0;0;0;SA24/01/2026;03:33;11739;11739;0;99;UWNaeVFEbHJ4VTE5QUtNV3pmOXZUYVNpMmw4RGlQOTRST01wNGFBNkExOD0=;sin enviar;Barras;0
3;0;0;;03;CAJA 2;2026-01-25;A Consumidor Final;33057,85;6942,15;40000;40000;0;0;0;SA24/01/2026;03:34;11740;11740;0;99;bFFjcHBQU1lvYnE0OU0rZG9qNlYxNlNpMmw4RGlQOTRST01wNGFBNkExOD0=;sin enviar;Barras;0
3;0;0;;03;CAJA 2;2026-01-25;A Consumidor Final;24793,39;5206,61;30000;30000;0;0;0;SA24/01/2026;03:35;11741;11741;0;99;RkkwNUxvVjErV3h5SHV4aHRjM2o2YVNpMmw4RGlQOTRST01wNGFBNkExOD0=;sin enviar;Barras;0
18;605;86041242033113;2026-01-25;10;CAJA 5;2026-01-25;A Consumidor Final;10330,58;2169,42;12500;0;0;12500;0;SA24/01/2026;03:36;11742;11742;0;99;bHdicUVCTkhQaHlBbXZGNGcvS3VUNlNpMmw4RGlQOTRST01wNGFBNkExOD0=;aprobado;Barras;Factura B
3;0;0;;03;CAJA 2;2026-01-25;A Consumidor Final;8264,46;1735,54;10000;10000;0;0;0;SA24/01/2026;03:36;11743;11743;0;99;VEQ1TTdkYkFsamdFN3ZJNkxaeUg2S1NpMmw4RGlQOTRST01wNGFBNkExOD0=;sin enviar;Barras;0
14;1727;86041242051719;2026-01-25;02;CAJA 1;2026-01-25;A Consumidor Final;6198,35;1301,65;7500;0;0;7500;0;SA24/01/2026;03:37;11744;11744;0;99;QW1ldzBXbW9lMDBDV0F0VWROdnprYVNpMmw4RGlQOTRST01wNGFBNkExOD0=;aprobado;Barras;Factura B
15;1393;86041242059173;2026-01-25;03;CAJA 2;2026-01-25;A Consumidor Final;10330,58;2169,42;12500;0;0;12500;0;SA24/01/2026;03:37;11745;11745;0;99;ZDFkalhUNEZUakZWNTFDajBQSjFGcVNpMmw4RGlQOTRST01wNGFBNkExOD0=;aprobado;Barras;Factura B
21;964;86041242066709;2026-01-25;05;CAJA 1.2;2026-01-25;A Consumidor Final;41322,31;8677,69;50000;0;0;50000;0;SA24/01/2026;03:38;11746;11746;0;99;K0I0NU5BVzFWVnJOQ29lV0pvcEhWcVNpMmw4RGlQOTRST01wNGFBNkExOD0=;aprobado;Barras;Factura B
3;0;0;;03;CAJA 2;2026-01-25;A Consumidor Final;4132,23;867,77;5000;5000;0;0;0;SA24/01/2026;03:38;11747;11747;0;99;bVk2ZXFJT0dYZExJb2VVTGpManIzcVNpMmw4RGlQOTRST01wNGFBNkExOD0=;sin enviar;Barras;0
14;1728;86041242069566;2026-01-25;02;CAJA 1;2026-01-25;A Consumidor Final;10330,58;2169,42;12500;0;0;12500;0;SA24/01/2026;03:38;11748;11748;0;99;a2pENWFxTFFpYis1Kzh4Vyt5aEp0cVNpMmw4RGlQOTRST01wNGFBNkExOD0=;aprobado;Barras;Factura B
18;606;86041242074085;2026-01-25;10;CAJA 5;2026-01-25;A Consumidor Final;11363,64;2386,36;13750;0;0;13750;0;SA24/01/2026;03:39;11749;11749;0;99;Vlp4dE42VnpNd1hicUpoS1dkcEVENlNpMmw4RGlQOTRST01wNGFBNkExOD0=;aprobado;Barras;Factura B
18;607;86041242085306;2026-01-25;10;CAJA 5;2026-01-25;A Consumidor Final;4132,23;867,77;5000;5000;0;0;0;SA24/01/2026;03:40;11750;11750;0;99;aU5ZWG5ZbXJPaDRJNGFLTDVHWkdtS1NpMmw4RGlQOTRST01wNGFBNkExOD0=;aprobado;Barras;Factura B
17;607;86041242109049;2026-01-25;09;CAJA 4;2026-01-25;A Consumidor Final;8264,46;1735,54;10000;10000;0;0;0;SA24/01/2026;03:41;11751;11751;0;99;RmV3Zm1KZ0U1TmlCenBvS0dDVzFpNlNpMmw4RGlQOTRST01wNGFBNkExOD0=;aprobado;Barras;Factura B
3;0;0;;03;CAJA 2;2026-01-25;A Consumidor Final;4958,68;1041,32;6000;6000;0;0;0;SA24/01/2026;03:41;11752;11752;0;99;ZHBaR1ZFYVhRZEZXM01ndHFwd1IrS1NpMmw4RGlQOTRST01wNGFBNkExOD0=;sin enviar;Barras;0
9;0;0;;09;CAJA 4;2026-01-25;A Consumidor Final;0;0;0;0;0;0;0;SA24/01/2026;03:41;11753;11753;0;99;OUFyb0xadUVUSTd2dzdhdDE0MmlTcVNpMmw4RGlQOTRST01wNGFBNkExOD0=;sin enviar;Barras;0
9;0;0;;09;CAJA 4;2026-01-25;A Consumidor Final;0;0;0;0;0;0;0;SA24/01/2026;03:41;11754;11754;0;99;L216YWxldkE3M1BoTi9LZUxvV2JCcVNpMmw4RGlQOTRST01wNGFBNkExOD0=;sin enviar;Barras;0
9;0;0;;09;CAJA 4;2026-01-25;A Consumidor Final;0;0;0;0;0;0;0;SA24/01/2026;03:42;11755;11755;0;99;ZmdscTdRZUhxTzRQVzUyazdWUEp6S1NpMmw4RGlQOTRST01wNGFBNkExOD0=;sin enviar;Barras;0
18;608;86041242141116;2026-01-25;10;CAJA 5;2026-01-25;A Consumidor Final;11363,64;2386,36;13750;0;0;13750;0;SA24/01/2026;03:42;11756;11756;0;99;VjNDcm8wSlUySkNqZW5NaVp4eDVhNlNpMmw4RGlQOTRST01wNGFBNkExOD0=;aprobado;Barras;Factura B
18;609;86041242148451;2026-01-25;10;CAJA 5;2026-01-25;A Consumidor Final;4132,23;867,77;5000;5000;0;0;0;SA24/01/2026;03:43;11757;11757;0;99;eGE2RVNtUnY0b3JSR1ZVU3EyalFNYVNpMmw4RGlQOTRST01wNGFBNkExOD0=;aprobado;Barras;Factura B
2;0;0;;02;CAJA 1;2026-01-25;A Consumidor Final;29752,06;6247,94;36000;36000;0;0;0;SA24/01/2026;03:43;11758;11758;0;99;YWViNW80SmtnTEFrRTZQU1FWZXlYYVNpMmw4RGlQOTRST01wNGFBNkExOD0=;sin enviar;Barras;0
2;0;0;;02;CAJA 1;2026-01-25;A Consumidor Final;4958,68;1041,32;6000;6000;0;0;0;SA24/01/2026;03:44;11759;11759;0;99;RjVuYVJUbDlGclFnemhQcWVwL1RYcVNpMmw4RGlQOTRST01wNGFBNkExOD0=;sin enviar;Barras;0
21;965;86041242160226;2026-01-25;05;CAJA 1.2;2026-01-25;A Consumidor Final;10330,58;2169,42;12500;0;0;12500;0;SA24/01/2026;03:44;11760;11760;0;99;OWs2aWU1aVdwanFZRkF6cGRCajdHYVNpMmw4RGlQOTRST01wNGFBNkExOD0=;aprobado;Barras;Factura B
3;0;0;;03;CAJA 2;2026-01-25;A Consumidor Final;8264,46;1735,54;10000;10000;0;0;0;SA24/01/2026;03:45;11761;11761;0;99;SDlraTR5elVSbGlGby9GTGdlWHQzNlNpMmw4RGlQOTRST01wNGFBNkExOD0=;sin enviar;Barras;0
5;0;0;;05;CAJA 1.2;2026-01-25;A Consumidor Final;8264,46;1735,54;10000;10000;0;0;0;SA24/01/2026;03:45;11762;11762;0;99;azd4QkpVd1d4dmVqWGZVQTVydFBtYVNpMmw4RGlQOTRST01wNGFBNkExOD0=;sin enviar;Barras;0
18;610;86041242173390;2026-01-25;10;CAJA 5;2026-01-25;A Consumidor Final;5165,29;1084,71;6250;0;0;6250;0;SA24/01/2026;03:45;11763;11763;0;99;VkNCWnFXT2VjOWRlOC90eGpwNFJVYVNpMmw4RGlQOTRST01wNGFBNkExOD0=;aprobado;Barras;Factura B
14;1729;86041242178586;2026-01-25;02;CAJA 1;2026-01-25;A Consumidor Final;10330,58;2169,42;12500;0;0;12500;0;SA24/01/2026;03:46;11764;11764;0;99;VmZpK2x3eTlZVnlzZUhYVUtXQnFINlNpMmw4RGlQOTRST01wNGFBNkExOD0=;aprobado;Barras;Factura B
18;611;86041242192162;2026-01-25;10;CAJA 5;2026-01-25;A Consumidor Final;5165,29;1084,71;6250;0;0;6250;0;SA24/01/2026;03:47;11765;11765;0;99;My95REdDd3dDcWQvYUU1ZG5BU1cwNlNpMmw4RGlQOTRST01wNGFBNkExOD0=;aprobado;Barras;Factura B
17;608;86041242200709;2026-01-25;09;CAJA 4;2026-01-25;A Consumidor Final;5165,29;1084,71;6250;0;0;6250;0;SA24/01/2026;03:47;11766;11766;0;99;aDYrVnd6Z1hVblJOaVdhZDhOQjRxS1NpMmw4RGlQOTRST01wNGFBNkExOD0=;aprobado;Barras;Factura B
17;609;86041242216907;2026-01-25;09;CAJA 4;2026-01-25;A Consumidor Final;6198,35;1301,65;7500;0;0;7500;0;SA24/01/2026;03:49;11767;11767;0;99;ZDJGOWwxRWRlMWd5Z0VObHZiWXQ1cVNpMmw4RGlQOTRST01wNGFBNkExOD0=;aprobado;Barras;Factura B
5;0;0;;05;CAJA 1.2;2026-01-25;A Consumidor Final;8264,46;1735,54;10000;10000;0;0;0;SA24/01/2026;03:49;11768;11768;0;99;RGVxODlqQS9CcC95aXMwMUhzQU9US1NpMmw4RGlQOTRST01wNGFBNkExOD0=;sin enviar;Barras;0
18;612;86041242234812;2026-01-25;10;CAJA 5;2026-01-25;A Consumidor Final;4958,68;1041,32;6000;6000;0;0;0;SA24/01/2026;03:51;11769;11769;0;99;dTB0bHYwTHJDb3ZXVkZzUDlHTkJ0NlNpMmw4RGlQOTRST01wNGFBNkExOD0=;aprobado;Barras;Factura B
3;0;0;;03;CAJA 2;2026-01-25;A Consumidor Final;16528,93;3471,07;20000;20000;0;0;0;SA24/01/2026;03:51;11770;11770;0;99;TnFObHQ3MG1DQUVPOHNtQUd2M2kvcVNpMmw4RGlQOTRST01wNGFBNkExOD0=;sin enviar;Barras;0
17;610;86041242247237;2026-01-25;09;CAJA 4;2026-01-25;A Consumidor Final;31404,96;6595,04;38000;38000;0;0;0;SA24/01/2026;03:52;11771;11771;0;99;YVBSS1JHWVVCMUVwTkZTbFZRSkU0cVNpMmw4RGlQOTRST01wNGFBNkExOD0=;aprobado;Barras;Factura B
14;1730;86041242260472;2026-01-25;02;CAJA 1;2026-01-25;A Consumidor Final;20661,16;4338,84;25000;0;0;25000;0;SA24/01/2026;03:53;11772;11772;0;99;by9NMlhJV3dpbStscmpEMzRISGMwNlNpMmw4RGlQOTRST01wNGFBNkExOD0=;aprobado;Barras;Factura B
18;613;86041242265126;2026-01-25;10;CAJA 5;2026-01-25;A Consumidor Final;5165,29;1084,71;6250;0;0;6250;0;SA24/01/2026;03:53;11773;11773;0;99;YW9rc2diODQ1elJGa1djNy92V2krNlNpMmw4RGlQOTRST01wNGFBNkExOD0=;aprobado;Barras;Factura B
2;0;0;;02;CAJA 1;2026-01-25;A Consumidor Final;8264,46;1735,54;10000;10000;0;0;0;SA24/01/2026;03:54;11774;11774;0;99;YkRHVUVLZzEyMEhOTTkyelJ0OXoxNlNpMmw4RGlQOTRST01wNGFBNkExOD0=;sin enviar;Barras;0
21;966;86041242268276;2026-01-25;05;CAJA 1.2;2026-01-25;A Consumidor Final;10330,58;2169,42;12500;0;0;12500;0;SA24/01/2026;03:54;11775;11775;0;99;Z3FEZlVCU21OOXlBKzJpUWZDWFMrcVNpMmw4RGlQOTRST01wNGFBNkExOD0=;aprobado;Barras;Factura B
2;0;0;;02;CAJA 1;2026-01-25;A Consumidor Final;4958,68;1041,32;6000;6000;0;0;0;SA24/01/2026;03:55;11776;11776;0;99;SXZ0RldSb3p1WXBMMkx6Tmxmd0p5cVNpMmw4RGlQOTRST01wNGFBNkExOD0=;sin enviar;Barras;0
3;0;0;;03;CAJA 2;2026-01-25;A Consumidor Final;8264,46;1735,54;10000;10000;0;0;0;SA24/01/2026;03:56;11777;11777;0;99;MitlQmFVTnZldEhJb0wveEZvNEdSYVNpMmw4RGlQOTRST01wNGFBNkExOD0=;sin enviar;Barras;0
17;611;86041242300293;2026-01-25;09;CAJA 4;2026-01-25;A Consumidor Final;4132,23;867,77;5000;5000;0;0;0;SA24/01/2026;03:57;11778;11778;0;99;Q2lZblJiVThvaXJEWU9FMlpzcHliS1NpMmw4RGlQOTRST01wNGFBNkExOD0=;aprobado;Barras;Factura B
15;1394;86041242311598;2026-01-25;03;CAJA 2;2026-01-25;A Consumidor Final;6198,35;1301,65;7500;0;0;7500;0;SA24/01/2026;03:58;11779;11779;0;99;SVpISDhYZEovYloxOEdzNVVhRVZJNlNpMmw4RGlQOTRST01wNGFBNkExOD0=;aprobado;Barras;Factura B
21;967;86041242319732;2026-01-25;05;CAJA 1.2;2026-01-25;A Consumidor Final;10330,58;2169,42;12500;0;0;12500;0;SA24/01/2026;03:59;11780;11780;0;99;ZTV4QzdoRDNkckI2QzNGSGZZblBtNlNpMmw4RGlQOTRST01wNGFBNkExOD0=;aprobado;Barras;Factura B
2;0;0;;02;CAJA 1;2026-01-25;A Consumidor Final;4958,68;1041,32;6000;6000;0;0;0;SA24/01/2026;04:00;11781;11781;0;99;M3VzYTM4RloyeTh4TWo5Ky9FcEVZS1NpMmw4RGlQOTRST01wNGFBNkExOD0=;sin enviar;Barras;0
15;1395;86041242336722;2026-01-25;03;CAJA 2;2026-01-25;A Consumidor Final;6198,35;1301,65;7500;0;0;7500;0;SA24/01/2026;04:00;11782;11782;0;99;NzdYaHRyMEtxV2tCMmVRVnlqbUQ5YVNpMmw4RGlQOTRST01wNGFBNkExOD0=;aprobado;Barras;Factura B
17;612;86041242367434;2026-01-25;09;CAJA 4;2026-01-25;A Consumidor Final;6198,35;1301,65;7500;0;0;7500;0;SA24/01/2026;04:02;11783;11783;0;99;aXo3MjQ4OWtEbzhpM0dqcU5GVG1oNlNpMmw4RGlQOTRST01wNGFBNkExOD0=;aprobado;Barras;Factura B
